ID	SEC_ID	FEATURE	STATE	ARTICLE
0207B202-3-059	85	errors;correct_συμφωνία;πτώση	active	τη
0207B202-3-059	89	errors;correct_συμφωνία;πτώση	active	ενας
0207B202-3-059	93	errors;correct_συμφωνία;αριθμός	active	η
0207B202-3-059	97	errors;correct_συμφωνία;πτώση	active	ο
0207B202-3-059	100	errors;correct_συμφωνία;πρόσωπο	active	την
0207B202-3-059	105	errors;correct_συμφωνία;πτώση	active	τη
0207B202-3-059	109	errors;correct_συμφωνία;πτώση	active	ο
0207B202-3-059	113	errors;correct_συμφωνία;αριθμός	active	η
0207B202-3-059	117	errors;correct_συμφωνία;πτώση	active	τα
0207A204-2-006	41	errors;correct_συμφωνία;πτώση	active	Η
0207A204-2-006	57	errors;correct_συμφωνία;πτώση	active	τα
0207A204-2-006	54	errors;κλιτ;κλ-προσ	active	της
0207A204-2-006	61	errors;correct_συμφωνία;πτώση	active	η
0207A204-2-006	64	errors;correct_συμφωνία;πρόσωπο	active	τα
0207A204-2-006	69	errors;correct_συμφωνία;πτώση	active	μία
0207A204-2-006	73	errors;correct_συμφωνία;γένος	active	το
0207A204-2-006	77	errors;correct_συμφωνία;πτώση	active	τα
0207A204-2-006	80	errors;correct_συμφωνία;πρόσωπο	active	ένα
0207A204-2-006	34	errors;ορθ;ο-γραμ	active	τις
0419B001-3-034	21	errors;ορθ;ο-γραμ	active	τη
0523A008-3-008	14	errors;correct_συμφωνία;πτώση	active	μια
0523A008-3-008	18	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-008	22	errors;correct_συμφωνία;πτώση	active	μια
0523A008-3-008	26	errors;correct_συμφωνία;πτώση	active	Η
0523A008-3-008	30	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-008	34	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-008	38	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-008	42	errors;correct_συμφωνία;πτώση	active	ένας
0523A008-3-008	46	errors;correct_συμφωνία;αριθμός	active	τα
0523A008-3-008	49	errors;correct_συμφωνία;πρόσωπο	active	η
0523A008-3-008	54	errors;correct_συμφωνία;πτώση	active	ο
0523A008-3-008	57	errors;correct_συμφωνία;πτώση	active	την
0523A008-3-008	62	errors;correct_συμφωνία;πτώση	active	της
0523A008-3-008	65	errors;correct_συμφωνία;πρόσωπο	active	την
0523A008-3-008	70	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-008	74	errors;correct_συμφωνία;πτώση	active	ένα
0523A008-3-008	78	errors;correct_συμφωνία;πτώση	active	τα
0523A008-3-008	82	errors;correct_συμφωνία;πτώση	active	η
0523A008-3-008	86	errors;correct_συμφωνία;πρόσωπο	active	ο
0419A004-3-031	64	errors;correct_συμφωνία;πτώση	active	μια
0419A004-3-031	68	errors;correct_συμφωνία;πτώση	active	ένα
0419A004-3-031	72	errors;correct_συμφωνία;πτώση	active	Μια
0419A004-3-031	76	errors;correct_συμφωνία;πτώση	active	η
0419A004-3-031	80	errors;correct_συμφωνία;πτώση	active	Μια
0419A004-3-031	84	errors;correct_συμφωνία;πτώση	active	η
0419A004-3-031	88	errors;correct_συμφωνία;πτώση	active	το
0419A004-3-031	92	errors;correct_συμφωνία;πτώση	active	ενας
0419A004-3-031	47	errors;συμφ;σ-πτω	active	της
0419A004-3-031	96	errors;correct_συμφωνία;πτώση	active	η
0419A004-3-031	100	errors;correct_συμφωνία;πτώση	active	το
0419A004-3-031	52	errors;συμφ;σ-αρι	active	του
0419A004-3-031	104	errors;correct_συμφωνία;πτώση	active	Ο
0419A004-3-031	108	errors;correct_συμφωνία;πτώση	active	η
0419A004-3-031	112	errors;correct_συμφωνία;πτώση	active	το
0207A219-1-027	15	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-027	19	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-027	22	errors;correct_συμφωνία;πρόσωπο	active	το
0207A219-1-027	27	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-027	31	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-027	35	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-027	39	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-027	42	errors;correct_συμφωνία;πρόσωπο	active	την
0207A219-1-027	47	errors;correct_συμφωνία;πτώση	active	Ο
0207A219-1-027	51	errors;correct_συμφωνία;αριθμός	active	την
0207A219-1-027	55	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-027	59	errors;correct_συμφωνία;αριθμός	active	το
0207A219-1-027	11	errors;κειμ;αναφορά_κλιτικό;αντ_κλ	active	τα
0207A115-2-040	22	errors;correct_συμφωνία;πτώση	active	ένα
0207A115-2-040	24	errors;correct_συμφωνία;πρόσωπο	active	Μία
0207A115-2-040	28	errors;correct_συμφωνία;πτώση	active	μια
0207A115-2-040	31	errors;correct_συμφωνία;πτώση	active	την
0207A115-2-040	34	errors;correct_συμφωνία;πτώση	active	η
0207A115-2-040	37	errors;correct_συμφωνία;πτώση	active	ο
0207A115-2-040	40	errors;correct_συμφωνία;πτώση	active	την
0207A115-2-040	43	errors;correct_συμφωνία;πτώση	active	της
0207A115-2-041	49	errors;correct_συμφωνία;πτώση	active	μια
0207A115-2-041	35	errors;correct_συμφωνία;αριθμός	active	Την
0207A115-2-041	55	errors;correct_συμφωνία;πτώση	active	μια
0207A115-2-041	26	errors;συμφ;σ-γεν	active	τις
0207A115-2-041	58	errors;correct_συμφωνία;πτώση	active	η
0207A115-2-041	38	errors;πτω;πτω-προσδ_γενική	active	την
0207A115-2-041	60	errors;correct_συμφωνία;πτώση	active	Η
0207A115-2-041	63	errors;correct_συμφωνία;πτώση	active	τα
0207A115-2-041	66	errors;correct_συμφωνία;πτώση	active	ένας
0207A115-2-041	69	errors;correct_συμφωνία;πτώση	active	Ο
0207A115-2-041	15	errors;πτω;πτω-προσδ_γενική	active	την
0207A115-2-041	72	errors;correct_συμφωνία;πτώση	active	την
0207A115-2-041	75	errors;correct_συμφωνία;πρόσωπο	active	η
0207A115-2-041	46	errors;correct_συμφωνία;αριθμός	active	η
0207A115-2-041	81	errors;correct_συμφωνία;πρόσωπο	active	Η
0207A115-2-041	48	errors;συμφ;σ-γεν	active	το
0207A219-1-026	16	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-026	20	errors;correct_συμφωνία;πτώση	active	μία
0207A219-1-026	24	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-026	28	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-026	32	errors;correct_συμφωνία;πτώση	active	την
0207A219-1-032	21	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-1-032	25	errors;correct_συμφωνία;πτώση	active	τα
0207A219-1-032	9	errors;συμφ;σ-γεν	active	της
0207A219-1-032	29	errors;correct_συμφωνία;πτώση	active	Μια
0207A219-1-032	33	errors;correct_συμφωνία;πτώση	active	μια
0207A219-1-032	37	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-032	41	errors;correct_συμφωνία;πτώση	active	Η
0207A219-1-032	16	errors;κειμ;αναφορά_κλιτικό;αντ_κλ	active	τα
0207A219-1-032	45	errors;correct_συμφωνία;πτώση	active	ένας
0207A219-1-032	48	errors;correct_συμφωνία;πρόσωπο	active	την
0207A219-1-032	53	errors;correct_συμφωνία;πτώση	active	η
0207A219-1-032	17	errors;κειμ;αναφορά_κλιτικό;αντ_κλ	active	τους
0207A219-1-032	57	errors;correct_συμφωνία;πτώση	active	ο
0207A219-1-032	61	errors;correct_συμφωνία;αριθμός	active	την
0419B003-3-003	28	errors;correct_συμφωνία;πτώση	active	ενα
0419B003-3-003	36	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-003	54	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-003	66	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-003	41	errors;τον;τ-παρ	active	ενα
0419B003-3-003	70	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-003	74	errors;correct_συμφωνία;πτώση	active	τα
0419A004-3-033	1	errors;κλιτ;κλ-προσ	active	το
0207A219-2-010	22	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-010	26	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-010	30	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-010	7	errors;ορθ;ο-γραμ	active	οι
0207A219-2-010	34	errors;correct_συμφωνία;πτώση	active	ο
0523B002-3-017	104	errors;correct_συμφωνία;πτώση	active	μια
0523B002-3-017	108	errors;correct_συμφωνία;αριθμός	active	μια
0523B002-3-017	20	errors;γεν	active	τον
0523B002-3-017	95	errors;ορθ;ο-γραμ	active	τον
0523B002-3-017	112	errors;correct_συμφωνία;αριθμός	active	μια
0523B002-3-017	40	errors;συμφ;σ-γεν	active	ενα
0523B002-3-017	99	errors;συμφ;σ-γεν	active	το
0523B002-3-017	85	errors;ορθ;ο-γραμ	active	τον
0419A003-2-001	53	errors;correct_συμφωνία;πτώση	active	ο
0419A003-2-001	44	errors;ν	active	τη
0626A008-2-019	14	errors;correct_συμφωνία;πρόσωπο	active	μια
0626A008-2-019	19	errors;correct_συμφωνία;πτώση	active	τους
0626A008-2-019	23	errors;correct_συμφωνία;αριθμός	active	μια
0626A008-2-019	27	errors;correct_συμφωνία;πτώση	active	τους
0626A008-2-019	31	errors;correct_συμφωνία;πτώση	active	η
0937A703-2-003	7	errors;correct_συμφωνία;πτώση	active	οι
0937A703-2-003	11	errors;correct_συμφωνία;πτώση	active	μία
0937A703-2-003	15	errors;correct_συμφωνία;πτώση	active	ο
0937A703-2-003	19	errors;correct_συμφωνία;πτώση	active	Η
0523B001-3-034	49	errors;correct_συμφωνία;πτώση	active	ένα
0523B001-3-034	53	errors;correct_συμφωνία;πτώση	active	ένα
0523B001-3-034	56	errors;correct_συμφωνία;πρόσωπο	active	μιά
0523B001-3-034	61	errors;correct_συμφωνία;πτώση	active	ενα
0523B001-3-034	65	errors;correct_συμφωνία;πτώση	active	Το
0523B001-3-034	69	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-034	72	errors;correct_συμφωνία;πρόσωπο	active	το
0523B001-3-034	77	errors;correct_συμφωνία;πτώση	active	μία
0523B001-3-034	81	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-034	83	errors;correct_συμφωνία;αριθμός	active	το
0523B001-3-034	89	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-034	93	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-034	95	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-034	101	errors;correct_συμφωνία;πτώση	active	την
0523B001-3-034	105	errors;correct_συμφωνία;αριθμός	active	το
0523B001-3-034	109	errors;correct_συμφωνία;αριθμός	active	το
0523B001-3-034	41	errors;correct_συμφωνία;αριθμός	active	ο
0523B001-3-034	113	errors;correct_συμφωνία;πτώση	active	ο
0523B001-3-034	117	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-005	82	errors;correct_συμφωνία;πτώση	active	ενα
0207A204-3-005	86	errors;correct_συμφωνία;πτώση	active	ενα
0207A204-3-005	90	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-005	94	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-005	98	errors;correct_συμφωνία;πτώση	active	το
0207A204-3-005	102	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-005	106	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-005	32	errors;ορθ;ο-ορια_λεξ	active	η
0207A204-3-005	72	errors;κειμ;αναφορά_κλιτικό;αντ_κλ	active	τους
0207B203-3-013	69	errors;correct_συμφωνία;πτώση	active	ένα
0207B203-3-013	73	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-013	77	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-013	81	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-013	85	errors;correct_συμφωνία;πτώση	active	ο
0207B203-3-013	88	errors;correct_συμφωνία;πρόσωπο	active	της
0207B203-3-013	93	errors;correct_συμφωνία;πτώση	active	η
0314A002-2-003	1	errors;τον;τ-παρ	active	ενα
0314A002-2-003	47	errors;correct_συμφωνία;πτώση	active	τα
0314A002-2-003	82	errors;correct_συμφωνία;πτώση	active	η
0314A002-2-003	32	errors;κειμ;υποκ;υποκ-προσ	active	η
0314A002-2-003	86	errors;correct_συμφωνία;πτώση	active	το
0314A002-2-003	89	errors;correct_συμφωνία;πρόσωπο	active	τους
0314A002-2-003	72	errors;τον;τ-παρ	active	ενα
0419B003-3-018	51	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-018	55	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-018	19	errors;ορθ;ο-γραμ	active	τις
0419B003-3-018	33	errors;τον;τ-παρ	active	ενας
0419B003-3-018	34	errors;τον;τ-παρ	active	εναν
0523A004-3-009	24	errors;correct_συμφωνία;γένος	active	ένα
0523A004-3-009	19	errors;συμφ;σ-γεν	active	της
0523A004-3-009	30	errors;correct_συμφωνία;πτώση	active	μία
0523A004-3-009	34	errors;correct_συμφωνία;πτώση	active	μια
0523A004-3-009	38	errors;correct_συμφωνία;πτώση	active	η
0523A004-3-009	41	errors;correct_συμφωνία;πρόσωπο	active	των
0523A004-3-009	43	errors;correct_συμφωνία;αριθμός	active	η
0523A004-3-009	20	errors;κειμ;αναφορά_κλιτικό;αντ_κλ	active	τα
0523A004-3-009	48	errors;correct_συμφωνία;γένος	active	ένας
0523A004-3-009	53	errors;correct_συμφωνία;πρόσωπο	active	η
0207A219-2-021	25	errors;correct_συμφωνία;πτώση	active	ένα
0207A219-2-021	29	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-021	33	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-021	37	errors;correct_συμφωνία;πτώση	active	την
0523B001-3-031	7	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-031	11	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-031	15	errors;correct_συμφωνία;πτώση	active	η
1351A004-3-004	9	errors;correct_συμφωνία;πρόσωπο	active	Η
1351A004-3-004	14	errors;correct_συμφωνία;πτώση	active	ένα
1351A004-3-004	18	errors;correct_συμφωνία;πτώση	active	Το
1351A004-3-004	22	errors;correct_συμφωνία;πτώση	active	μια
0523A010-2-007	25	errors;συμφ;σ-πτω	active	της
0523A010-2-007	33	errors;correct_συμφωνία;πτώση	active	μια
0523A010-2-007	37	errors;correct_συμφωνία;πτώση	active	η
0523A010-2-007	41	errors;correct_συμφωνία;αριθμός	active	μια
0523A010-2-007	45	errors;correct_συμφωνία;πτώση	active	τα
0523A010-2-007	49	errors;correct_συμφωνία;πτώση	active	τα
0523A010-2-007	53	errors;correct_συμφωνία;πτώση	active	ενα
0523A010-2-007	57	errors;correct_συμφωνία;πτώση	active	τη
0523A010-2-007	60	errors;correct_συμφωνία;πτώση	active	τα
0523A010-2-007	64	errors;correct_συμφωνία;πρόσωπο	active	την
0523A010-2-007	68	errors;correct_συμφωνία;πρόσωπο	active	της
0523A010-2-007	73	errors;correct_συμφωνία;αριθμός	active	της
0523A010-2-007	76	errors;correct_συμφωνία;πτώση	active	η
0523A010-2-007	80	errors;correct_συμφωνία;πρόσωπο	active	το
0207A204-2-001	33	errors;correct_συμφωνία;πτώση	active	ένα
0207A204-2-001	37	errors;correct_συμφωνία;πτώση	active	τα
0207A204-2-001	3	errors;ορθ;ο-γραμ	active	τις
0207A204-2-001	41	errors;correct_συμφωνία;πτώση	active	Μια
0207A204-2-001	45	errors;correct_συμφωνία;πτώση	active	το
0207A204-2-001	49	errors;correct_συμφωνία;πτώση	active	ένας
0207A204-2-001	53	errors;correct_συμφωνία;πτώση	active	ο
0207A204-2-001	57	errors;correct_συμφωνία;πτώση	active	ο
0207A204-2-001	61	errors;correct_συμφωνία;πτώση	active	ο
0207A204-2-001	24	errors;συμφ;σ-γεν	active	το
0207A204-2-001	65	errors;correct_συμφωνία;πτώση	active	την
0207A204-2-001	69	errors;correct_συμφωνία;πτώση	active	το
0207A204-2-001	73	errors;correct_συμφωνία;πτώση	active	την
0523A004-2-008	29	errors;correct_συμφωνία;πτώση	active	τους
0523A004-2-008	35	errors;correct_συμφωνία;πρόσωπο	active	μια
0523A004-2-008	26	errors	active	ένα
1349A007-1-013	70	errors;correct_συμφωνία;πτώση	active	ένα
1349A007-1-013	5	errors;ορθ;ο-ορια_λεξ	active	η
1349A007-1-013	68	errors;κειμ;υποκ;υποκ-προσ	active	η
1349A007-1-013	74	errors;correct_συμφωνία;πτώση	active	μια
1349A007-1-013	78	errors;correct_συμφωνία;πτώση	active	τα
1349A007-1-013	22	errors;ορθ;ο-ορια_λεξ	active	η
1349A007-1-013	82	errors;correct_συμφωνία;πτώση	active	μια
1349A007-1-013	27	errors;αρθ;ορι;ο-προσ	active	η
1349A007-1-013	86	errors;correct_συμφωνία;πτώση	active	ο
1349A007-1-013	90	errors;correct_συμφωνία;πτώση	active	ο
1349A007-1-013	94	errors;correct_συμφωνία;πτώση	active	την
1349A007-1-013	40	errors;ορθ;ο-ορια_λεξ	active	η
1349A007-1-013	98	errors;correct_συμφωνία;πτώση	active	τα
1349A007-1-013	102	errors;correct_συμφωνία;πτώση	active	ο
1349A007-1-013	106	errors;correct_συμφωνία;πτώση	active	τη
0419B003-3-006	7	errors;correct_συμφωνία;πτώση	active	Τις
0419B003-3-006	11	errors;correct_συμφωνία;πτώση	active	Μια
0419B003-3-006	15	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-006	19	errors;correct_συμφωνία;πτώση	active	Το
0419B003-3-006	23	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-006	27	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-006	31	errors;correct_συμφωνία;πτώση	active	οι
0419B003-3-006	35	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-006	39	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-020	41	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-020	8	errors;συμφ;σ-γεν	active	της
0419B003-3-020	45	errors;correct_συμφωνία;πτώση	active	μία
0419B003-3-020	49	errors;correct_συμφωνία;πτώση	active	το
0419B003-3-020	53	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-020	10	errors;συμφ;σ-αρι	active	το
0419B003-3-020	57	errors;correct_συμφωνία;πτώση	active	Ένας
0419B003-3-020	61	errors;correct_συμφωνία;πτώση	active	την
0419B003-3-020	65	errors;correct_συμφωνία;πτώση	active	τα
0419B003-3-020	69	errors;correct_συμφωνία;πτώση	active	Ο
0523A004-2-013	47	errors;correct_συμφωνία;πτώση	active	ενα
0523A004-2-013	51	errors;correct_συμφωνία;πτώση	active	Η
0523A004-2-013	53	errors;correct_συμφωνία;γένος	active	Η
0523A004-2-013	59	errors;correct_συμφωνία;πτώση	active	Η
0523A004-2-013	61	errors;correct_συμφωνία;πτώση	active	ο
0523A004-2-013	66	errors;correct_συμφωνία;πρόσωπο	active	την
0523A004-2-013	71	errors;correct_συμφωνία;πτώση	active	Η
0937A702-2-010	1	errors;correct_συμφωνία;πρόσωπο	active	ένα
0937A702-2-010	72	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-010	84	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-010	88	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-010	92	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-010	97	errors;correct_συμφωνία;πτώση	active	ο
0937A702-2-010	46	errors;ορθ;ο-λεξ	active	η
0937A702-2-010	101	errors;correct_συμφωνία;πτώση	active	η
0937A509-1-001	20	errors;correct_συμφωνία;πτώση	active	η
0937A509-1-001	24	errors;correct_συμφωνία;πτώση	active	Μια
0937A509-1-001	28	errors;correct_συμφωνία;πτώση	active	η
0937A509-1-001	3	errors;ορθ;ο-γραμ	active	τον
0937A509-1-001	32	errors;correct_συμφωνία;πτώση	active	μια
0937A509-1-001	36	errors;correct_συμφωνία;αριθμός	active	η
0937A509-1-001	40	errors;correct_συμφωνία;πρόσωπο	active	την
0937A509-1-001	44	errors;correct_συμφωνία;πτώση	active	ο
0419B003-3-022	77	errors;correct_συμφωνία;πτώση	active	την
0419B003-3-022	35	errors;ορθ;ο-γραμ	active	της
0419B003-3-022	61	errors;ορθ;ο-γραμ	active	της
0419B003-3-004	59	errors;correct_συμφωνία;πτώση	active	ένα
0419B003-3-004	63	errors;correct_συμφωνία;πτώση	active	η
0419B003-3-004	67	errors;correct_συμφωνία;πτώση	active	μια
0419B003-3-004	70	errors;correct_συμφωνία;πρόσωπο	active	τα
0419B003-3-004	73	errors;correct_συμφωνία;γένος	active	τα
0419B003-3-004	79	errors;correct_συμφωνία;πτώση	active	ενας
0419B003-3-004	83	errors;correct_συμφωνία;πτώση	active	την
0419B003-3-004	56	errors;συμφ;σ-γεν	active	τους
0626A008-3-022	40	errors;correct_συμφωνία;πτώση	active	μια
0626A008-3-022	44	errors;correct_συμφωνία;πτώση	active	η
0626A008-3-022	37	errors;συμφ;σ-αρι	active	του
0626A008-3-022	48	errors;correct_συμφωνία;πρόσωπο	active	μια
0626A008-3-022	52	errors;correct_συμφωνία;πτώση	active	τα
0626A008-3-022	57	errors;correct_συμφωνία;πτώση	active	Η
0626A008-3-022	60	errors;correct_συμφωνία;πρόσωπο	active	ενας
0626A008-3-022	64	errors;correct_συμφωνία;πρόσωπο	active	ο
0626A008-3-022	30	errors;ορθ;ο-γραμ	active	τις
0626A008-3-022	69	errors;correct_συμφωνία;αριθμός	active	η
0626A008-3-022	17	errors;συμφ;σ-γεν	active	τον
0626A008-3-022	73	errors;correct_συμφωνία;πτώση	active	ο
0937A702-2-012	19	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-012	23	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-012	27	errors;correct_συμφωνία;πτώση	active	μία
0937A702-2-012	31	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-012	35	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-012	39	errors;correct_συμφωνία;πτώση	active	τα
0523A004-3-010	37	errors;correct_συμφωνία;πτώση	active	τα
0523A004-3-010	2	errors;συμφ;σ-γεν	active	της
0523A004-3-010	40	errors;correct_συμφωνία;πρόσωπο	active	τα
0523A004-3-010	45	errors;correct_συμφωνία;πτώση	active	μια
0523A004-3-010	49	errors;correct_συμφωνία;πτώση	active	τα
0523A004-3-010	53	errors;correct_συμφωνία;πτώση	active	ενας
0523A004-3-010	56	errors;correct_συμφωνία;πτώση	active	την
0523A004-3-010	22	errors;συμφ;σ-πτω	active	της
0523A004-3-010	61	errors;correct_συμφωνία;πτώση	active	η
0523A004-3-010	65	errors;correct_συμφωνία;πτώση	active	ο
0523A004-3-010	32	errors;συμφ;σ-γεν	active	τον
0523B001-3-028	69	errors;correct_συμφωνία;πρόσωπο	active	τα
0523B001-3-028	75	errors;correct_συμφωνία;πτώση	active	το
0523B001-3-028	62	errors;ορθ;ο-ορια_λεξ	active	τα
0937A703-2-004	36	errors;correct_συμφωνία;πρόσωπο	active	μια
0937A703-2-004	41	errors;correct_συμφωνία;πτώση	active	ένα
0523B001-3-033	75	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-033	61	errors;συμφ;σ-αρι	active	του
0523B001-3-033	79	errors;correct_συμφωνία;πρόσωπο	active	ενα
0523B001-3-033	83	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-033	9	errors;ορθ;πεζ	active	οι
0523B001-3-033	87	errors;correct_συμφωνία;πτώση	active	μια
0523B001-3-033	91	errors;correct_συμφωνία;πτώση	active	Η
0523B001-3-033	67	errors;ορθ;ο-γραμ	active	τις
0523B001-3-033	95	errors;correct_συμφωνία;πτώση	active	τα
0523B001-3-033	99	errors;correct_συμφωνία;πτώση	active	ένας
0523B001-3-033	103	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-033	107	errors;correct_συμφωνία;πτώση	active	ο
0523B001-3-033	111	errors;correct_συμφωνία;πτώση	active	η
0523B001-3-033	43	errors;ορθ;ο-γραμ	active	τον
0523B001-3-033	115	errors;correct_συμφωνία;πτώση	active	ενα
0523B001-3-033	118	errors;correct_συμφωνία;πρόσωπο	active	τα
0937A702-2-009	30	errors;correct_συμφωνία;πρόσωπο	active	ενα
0937A702-2-009	35	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-009	39	errors;correct_συμφωνία;πτώση	active	μια
0937A702-2-009	43	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-009	47	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-009	8	errors;τον;τ-παρ	active	εναν
0937A702-2-009	51	errors;correct_συμφωνία;πτώση	active	το
0937A702-2-009	55	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-009	59	errors;correct_συμφωνία;πτώση	active	τα
0937A702-2-009	63	errors;correct_συμφωνία;πτώση	active	ο
0937A702-2-009	67	errors;correct_συμφωνία;πτώση	active	την
0937A702-2-009	70	errors;correct_συμφωνία;πρόσωπο	active	της
0937A702-2-009	75	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-009	79	errors;correct_συμφωνία;πτώση	active	το
0937A702-2-009	83	errors;correct_συμφωνία;πτώση	active	η
0937A702-2-009	87	errors;correct_συμφωνία;πτώση	active	ο
0937A702-2-009	91	errors;correct_συμφωνία;πτώση	active	τη
0207A204-3-002	71	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-002	75	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-002	10	errors;ορθ;ο-γραμ	active	τον
0207A204-3-002	79	errors;correct_συμφωνία;πτώση	active	μια
0207A204-3-002	83	errors;correct_συμφωνία;πτώση	active	τα
0207A204-3-002	87	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-002	39	errors;τον;τ-παρ	active	ενας
0207A204-3-002	91	errors;correct_συμφωνία;πτώση	active	η
0207A204-3-002	95	errors;correct_συμφωνία;πτώση	active	ο
0207A204-3-002	98	errors;correct_συμφωνία;πρόσωπο	active	η
0207B203-3-014	38	errors;correct_συμφωνία;πτώση	active	ένα
0207B203-3-014	48	errors;correct_συμφωνία;πτώση	active	ενα
0207B203-3-014	54	errors;correct_συμφωνία;πτώση	active	τα
0207B203-3-014	9	errors;συμφ;σ-γεν	active	της
0207B203-3-014	58	errors;correct_συμφωνία;αριθμός	active	ενα
0207B203-3-014	62	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-014	66	errors;correct_συμφωνία;πτώση	active	το
0207B203-3-014	70	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-014	74	errors;correct_συμφωνία;αριθμός	active	τα
0207B203-3-014	78	errors;correct_συμφωνία;πτώση	active	μια
0207B203-3-014	82	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-014	86	errors;correct_συμφωνία;αριθμός	active	τα
0207B203-3-014	90	errors;correct_συμφωνία;πτώση	active	ένα
0207B203-3-014	94	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-014	97	errors;correct_συμφωνία;γένος	active	τα
0207B203-3-014	101	errors;correct_συμφωνία;πρόσωπο	active	το
0207B203-3-014	106	errors;correct_συμφωνία;πτώση	active	την
0207B203-3-014	110	errors;correct_συμφωνία;πτώση	active	η
0207B203-3-014	114	errors;correct_συμφωνία;πτώση	active	των
0207B203-3-014	117	errors;correct_συμφωνία;πρόσωπο	active	ο
0207B203-3-014	122	errors;correct_συμφωνία;πτώση	active	τη
0207A219-2-034	22	errors;correct_συμφωνία;πτώση	active	μια
0207A219-2-034	26	errors;correct_συμφωνία;πτώση	active	τα
0207A219-2-034	1	errors;ορθ;ο-γραμ	active	τις
0207A219-2-034	30	errors;correct_συμφωνία;πτώση	active	η
0207A219-2-034	33	errors;correct_συμφωνία;πρόσωπο	active	μια
